unique_id,title,description,price
1001,Apple 8GB Black 2nd Generation iPod Touch - MB528LLA,"Apple 8GB Black 2nd Generation iPod Touch - MB528LLA/ Holds Up To 1,750 Songs In 128-Kbps AAC Format, 10,000 iPod-Viewable Photos And 10 Hours Of Video/ Wi-Fi (802.11b/g)/ Nike + iPod Support Built-In/ Maps Location-Based Service/ 3.5' (Diagonal) Widescreen Multi-Touch Display/ 480x320-Pixel Resolution/ 480p And 576p Component TV Out/ Mac And Windows Compatible/ Black Finish",$229.00
1002,Apple 16GB Black 2nd Generation iPod Touch - MB531LLA,"Apple 16GB Black 2nd Generation iPod Touch - MB531LLA/ Holds Up To 3,500 Songs In 128-Kbps AAC Format, 20,000 iPod-Viewable Photos And 20 Hours Of Video/ Wi-Fi (802.11b/g)/ Nike + iPod Support Built-In/ Maps Location-Based Service/ 3.5' (Diagonal) Widescreen Multi-Touch Display/ 480x320-Pixel Resolution/ 480p And 576p Component TV Out/ Mac And Windows Compatible/ Black Finish",$299.00
1003,Canon Black EOS 50D Digital SLR Camera Body - EOS50DBODY,Canon Black EOS 50D Digital SLR Camera Body - EOS50DBODY/ 15.1 Megapixel CMOS Sensor/ DIGIC 4 Image Processor/ 3.0' Clear View LCD/ 9 Cross-Type High-Precision Sensors/ Enhanced Live View/ EOS Integrated Cleaning System/ Creative Auto/ HDMI Output/ 2807B006/ Black Finish,
1004,Canon Black EOS 50D Digital SLR Camera With 28-135MM Lens - 50D28135,Canon Black EOS 50D Digital SLR Camera With 28-135MM Lens - 50D28135/ 15.1 Megapixel CMOS Sensor/ DIGIC 4 Image Processor/ 3.0' Clear View LCD/ 9 Cross-Type High-Precision Sensors/ Enhanced Live View/ EOS Integrated Cleaning System/ Creative Auto/ HDMI Output/ Lens Peripheral Illumination Correction/ Black Finish,
1005,Coby Black 15' Widescreen Flat Panel LCD HDTV - TFTV1514,Coby Black 15' Widescreen Flat Panel LCD HDTV - TFTV1514/ 15.4' TFT LCD Color Display/ Dual ATSC/NTSC Tuners/ AV Input Jacks/ 15-Pin VGA Interface/ Full-Range Stereo Speakers/ V-Chip Parental Control/ Closed-Caption/ Electronic Program Guide/ Multi-Language On-Screen Display/ Black Finish,
1006,LG 42' Black Plasma Flat Panel HDTV - 42PG20,"LG 42' Black Plasma Flat Panel HDTV - 42PG20/ 1024 x 768p HD Resolution/ Dual XD Engine/ 20,000:1 Contrast Ratio/ Fluid Motion 180Hz Effect/ 3x HDMI V.1.3 With Deep Color/ Clear Voice Technology/ LG SimpLink Connectivity/ 100,000 Hours To Half Brightness Lamp Life/ PC Input/ ATSC/NTSC/Clear QAM Tuner/ Black Finish",
1007,Sony 42' BRAVIA V Series Black LCD Flat Panel HDTV - KDL42V4100,Sony 42' BRAVIA V Series Black LCD Flat Panel HDTV - KDL42V4100/ 1920 x 1080 Full HD 1080p Resolution/ Digital Media Extender (DMex)/ BRAVIA Engine Technology/ Advanced Contrast Enhancer (ACE)/ Enhanced (XMB) User Interface With Rich 3D Graphics/ 24p True Cinema/ Black Finish,
1008,Sony 8' Black LCD Digital Photo Frame - DPFD80,Sony 8' Black LCD Digital Photo Frame - DPFD80/ 4:3 Widescreen LCD Display/ VGA 800 x 600 Resolution/ 256 MB Internal Memory/ Portrait-Landscape Auto Orientation Sensor/ On-Off Backlit SONY Logo/ Clock And Calendar Mode/ USB And Memory Card Slots/ Remote Control/ Black Finish,$179.99
1009,Transcend 2.5' SATA Solid State Disk - TS128GSSD25SM,Transcend 2.5' SATA Solid State Disk - TS128GSSD25SM/ RoHS Compliant/ Fully SATA I Compatible/ Non-Volatile Flash Memory/ Built-In ECC/ Lower Power Consumption/ Shock Resistance/ Used In Most Notebook Computers And Mainstream PCs,
1010,Twenty20 VholdR Mount Adhesive - 2200MA,"Twenty20 VholdR Mount Adhesive - 2200MA/ Removable/ Resists Water, Heat And Cold",$6.00
1011,Denon 7.1 Channel AV Receiver With Network Client Compatible D-Dock Port In Black - AVR2809CI,Denon 7.1 Channel AV Home Theater Surround Receiver With Network Client Compatible D-Dock Port In Black - AVR2809CI/ 110 Watts x 7 Channels/ 1080p Upscaling/ PC Setup And Control Capability Via RS-232C/ Network Capable/ XM Satellite Radio Ready/ Dolby TrueHD And DTS-HD Master Audio/ HDMI 1.3a Repeater Inputs-Outputs/ Dual Remotes/ Black Finish,"$1,199.99"
1012,Panasonic VIERA 58' 1080p Plasma HDTV In Black - TH58PZ850U,"Panasonic VIERA 58' 1080p Plasma HDTV In Black - TH58PZ850U/ 1920 x 1080 Resolution/ 1,000,000:1 Dynamic Contrast Ratio/ VIERA Cast Internet TV Capability/ VIERA Link HDAVI Control/ Surround Sound/ BBE ViVA HD3D Sound/ Built-In Closed Caption Decoder/ Built-In SD Card Memory Slot/ Built-In NTSC/ATSC/QAM Tuners/ Black Finish",
1013,Motorola Portable Bluetooth Car Kit Speaker Phone - T305,Motorola Portable Bluetooth Car Kit Speaker Phone - T305/ 2.0 Bluetooth Wireless Technology/ Noise Cancellation Technology/ Loud Sound High Speaker Output/ Convenient Multi-Function Button/ Up To 14 Hours Of Talk Time And 14 Days Of Standby Time/ Mini-USB Connector/ Black Finish,$69.00
1014,AT&T Aliph Jawbone II Silver Bluetooth Headset - JAWBONE2S,"AT&T Aliph Jawbone II Silver Bluetooth Headset - JAWBONE2S/ Voice Activity Sensor/ Magnetic USB And Wall Charger/ Includes 4 Different Ear Loops And 3 Ear Buds/ Over 4 Hours Talk Time And 8 Days Standby Time/ Supports Bluetooth 1.1, 1.2 And 2.0/ Silver Finish",
1015,Sony VAIO CS Series White Notebook Computer - VGNCS180JW,Sony VAIO CS Series White Notebook Computer - VGNCS180JW/ 2.26GHz Intel Core 2 Duo Processor P8400/ 14.1' (1280 x 800) XBRITE-ECO Widescreen Display/ 320GB Serial ATA 5400rpm Hard Drive/ Built-In 1.3 Megapixel MOTION EYE Camera And Microphone/ 4GB PC2-6400 (2GBx2) Installed Memory/ Integrated Stereo A2DP Bluetooth/ 1066MHz Front Side Bus Speed/ 3MB L2 Cache/ Blu-ray Drive (Read Only)/ Genuine Microsoft Windows Vista Home Premium 64-Bit/ White Finish,
1016,Sony VAIO CS Series Black Notebook Computer - VGNCS180JQ,Sony VAIO CS Series Black Notebook Computer - VGNCS180JQ/ 2.26GHz Intel Core 2 Duo Processor P8400/ 14.1' (1280 x 800) XBRITE-ECO Widescreen Display/ 320GB Serial ATA 5400rpm Hard Drive/ Built-In 1.3 Megapixel MOTION EYE Camera And Microphone/ 4GB PC2-6400 (2GBx2) Installed Memory/ Integrated Stereo A2DP Bluetooth/ 1066MHz Front Side Bus Speed/ 3MB L2 Cache/ Blu-ray Drive (Read Only)/ Genuine Microsoft Windows Vista Home Premium 64-Bit/ Black Finish,
1017,Sony VAIO CS Series Pink Notebook Computer - VGNCS180JP,Sony VAIO CS Series Pink Notebook Computer - VGNCS180JP/ 2.26GHz Intel Core 2 Duo Processor P8400/ 14.1' (1280 x 800) XBRITE-ECO Widescreen Display/ 320GB Serial ATA 5400rpm Hard Drive/ Built-In 1.3 Megapixel MOTION EYE Camera And Microphone/ 4GB PC2-6400 (2GBx2) Installed Memory/ Integrated Stereo A2DP Bluetooth/ 1066MHz Front Side Bus Speed/ 3MB L2 Cache/ Blu-ray Drive (Read Only)/ Genuine Microsoft Windows Vista Home Premium 64-Bit/ Pink Finish,
1018,Sony VAIO CS Series Red Notebook Computer - VGNCS180JR,Sony VAIO CS Series Red Notebook Computer - VGNCS180JR/ 2.26GHz Intel Core 2 Duo Processor P8400/ 14.1' (1280 x 800) XBRITE-ECO Widescreen Display/ 320GB Serial ATA 5400rpm Hard Drive/ Built-In 1.3 Megapixel MOTION EYE Camera And Microphone/ 4GB PC2-6400 (2GBx2) Installed Memory/ Integrated Stereo A2DP Bluetooth/ 1066MHz Front Side Bus Speed/ 3MB L2 Cache/ Blu-ray Drive (Read Only)/ Genuine Microsoft Windows Vista Home Premium 64-Bit/ Red Finish,
1019,Sony Black Speaker Dock And Clock Radio For iPod And iPhone - ICFC1IPMK2BLK,Sony ICFC1IPMK2 Black Speaker Dock And Clock Radio For iPod And iPhone - ICFC1IPMK2BLK/ Unique Adjustable Backstop For iPods/ 3 Wake-Sleep Sound Alert Options/ Digital AM-FM Tuner/ Alarm Clock/ Automatic Time Set/ Automatic Daylight Savings Time/ Battery Charger/ Audio Input/ Black Finish,
1020,Sony White Speaker Dock And Clock Radio For iPod And iPhone - ICFC1IPMK2WHT,Sony ICFC1IPMK2 White Speaker Dock And Clock Radio For iPod And iPhone - ICFC1IPMK2WHT/ Unique Adjustable Backstop For iPods/ 3 Wake-Sleep Sound Alert Options/ Digital AM-FM Tuner/ Alarm Clock/ Automatic Time Set/ Automatic Daylight Savings Time/ Battery Charger/ Audio Input/ White Finish,
1021,iHome Black Clock Radio Audio System For iPod - IH9BR,"iHome Black Clock Radio Audio System For iPod - IH9BR/ Universal Dock With Inserts To Fit Docking iPod Models/ Dual Alarm With AM/FM Presets/ Bass, Treble, 3D And Balance Controls/ Extra-Large Backlit Custom LCD Display With Dimmer/ Black Finish",
1022,Sony BD/DVD Home Theater System - BDVIS1000,"Sony BD/DVD Home Theater System - BDVIS1000/ S-AIR Wireless Capability/ XMB (Xross Media Bar) Graphical User Interface/ Precision Cinema HD With HDMI Upscaler/ 24p True Cinema/ Deep Color/ x.v.Color/ 480i/480p/576i/576p/720p/1080i/1080p(60Hz) Resolution With HDMI/ Dolby Digital, Dolby Digital Plus, Dolby TrueHD, DTS, DTS-HD High Resolution, DTS-HD Master Audio, LPCM 2ch, LPCM 6ch, LPCM 8ch Decoder With HDMI/ Black Finish",$999.00
1023,Apple MacBook 2.4GHz Intel Core 2 Duo Silver Notebook Computer - MB467LLA,Apple MacBook 2.4GHz Intel Core 2 Duo Silver Notebook Computer - MB467LLA/ 2.4GHz Intel Core 2 Duo Processor/ 250GB 5400-RPM Serial ATA Hard Drive/ 13' LED-Backlit Glossy Widescreen Display/ Built-In iSight Camera/ Built-In AirPort Extreme Wi-Fi And Bluetooth/ NVIDIA GeForce 9400M Graphics Processor/ Extended Desktop And Video Mirroring/ Multi-Touch Trackpad/ 60W MagSafe Power Adapter/ Mini DisplayPort/ Mac OS X v10.5 Leopard/ Silver Finish,"$1,599.00"
1024,Twenty20 VholdR Wearable Camcorder Bundle - 1102,Twenty20 VholdR Wearable Camcorder Bundle - 1102/ CMOS Sensor/ Shoots Action Video And Shares Directly To VholdR.Com/ Captures Your Experiences In Real Time/ Processes Your Video With A Fineline Compression Algorithm/ Stores The Video In A High Quality Format To Its Own Memory Card/ Two Hour Capacity Lithium Battery/ Included USB Cable And 1GB Micro SD Card,
1025,Sharp AQUOS Blu Ray Disc Player In Black And Silver - BDHP21U,Sharp AQUOS Blu Ray Disc Player In Black And Silver - BDHP21U/ Especially Designed To Work With AQUOS LCD TVs/ HDMI Output/ Full 1080p HD Resolution/ Dolby TrueHD/ HDMI Up-Scaling/  Backwards Compatible/ AQUOS LINK Function/ Quick Start/ HDMI 1080p 24Hz Output/ Black And Silver Finish,$299.00
1026,Sharp AQUOS Black Blu-ray Disc Player - BDHP50U,"Sharp AQUOS Black Blu-ray Disc Player - BDHP50U/ Full 1080/24p Resolution/ BD-ROM Profile 1.1 And BD-Live Support/ HDMI Version 1.3 Output/ x.v.Color/ Dolby Digital Plus, Dolby True HD And DTS-HD Decoding/ AQUOS LINK Function/ 192KHz/24-Bit Audio D/A Converter/ Upconverting Video Signals To 720p, 1080i Or 1080p With 4,096 Steps Of Gradation Using HDMI/ Black Finish",$399.00
1027,Sharp AQUOS 52' D85U Series Black LCD Flat Panel HDTV - LC52D85U,"Sharp AQUOS 52' D85U Series Black LCD Flat Panel HDTV - LC52D85U/ Full HD 1080p (1920 x 1080) Resolution/ 10-Bit Advanced Super View/ 120Hz Fine Motion Enhanced/ Built-In ATSC/QAM/NTSC Tuners/ 60,000 Hours Lamp Life/ 10,000:1 Dynamic Contrast Ratio/ 4ms Response Time/ 3-Wavelength Back-Light System/ Black Finish",
1028,Panasonic Black Hi-Definition Camcorder Starter Kit - VBGVBB1STRKIT,Panasonic Black Hi-Definition Camcorder Starter Kit - VBGVBB1STRKIT/ Case Has Internal Compartments And A Shoulder Strap/ 1320mAH Rechargeable Lithium-Ion Battery/ Black Finish,
1029,Sharp AQUOS 42' Black LCD HDTV - LC42D85U,"Sharp AQUOS 42' Black LCD HDTV - LC42D85U/ Full HD 1080p (1920 x 1080) Resolution/ AQUOS LINK/ 120Hz Fine Motion Enhanced/ Built-In ATSC/QAM/NTSC Tuners/ 60,000 Hours Lamp Life/ 4ms Response Time/ HDMI Inputs/ Black Finish",
1030,Escort Passport 9500IX Radar Detector - 9500IX,Escort Passport 9500IX Radar Detector - 9500IX/ Pre-Loaded With Thousands Of Saftey Camera Locations/ 360 Degree Radar & Laser Protection/ Completely Undetectable To All Detector Scanners/ Variable-Speed Radar Performance/ GPS-Powered Truelock Filter/ AutoLearn Feature/ Speed Alert/ Crystal-Clear Voice Alerts/ 80 LED Matrix Blue Display/ 5 Levels Of Brightness Control/ Black Finish,$503.95
1031,KitchenAid ProLine Series 16 Cup Food Processor - KPFP850OB,"KitchenAid ProLine Series 16 Cup Food Processor - KPFP850OB/ 1000 Watts Motor/ 16-Cup Work Bowl, 13-Cup Chefs Bowl, 4.5-Cup Mini Bowl/ Die-Cast Metal Base/ Stainless Steel Multipurpose Blade/ Wide Mouth Feed Tube/ 2-Piece Food Pusher/ Onyx Black Finish",
1032,Chestnut Hill Sound George iPod Music System In White - CHS4001,Chestnut Hill Sound George iPod Music System In White - CHS4001/ Playback System For The iPod/ Full Feature Wireless Remote/ Charging Stand Kit/ Bandless AM/FM Radio/ Easy Set Alarm/ Detachable Front Panel/ White Finish/ iPod Sold Separately,$499.00
1033,Escort Passport 9500CI Radar Detector - 9500CI,Escort Passport 9500CI Radar Detector - 9500CI/ 360 Degree Protection/ Completely Undetectable To All Detector Scanners/ Variable-Speed Radar Performance/ GPS-Powered Truelock Filter/ Adaptive Signal Processing/ Speed Alert/ Crystal-Clear Voice Alerts/ 280 LED Matrix Blue Display/ 5 Levels Of Brightness Control/ Black Finish/ Price Includes Installation,"$1,995.00"
1034,Sony Silver Digital Voice Recorder - ICDB600,Sony Silver Digital Voice Recorder - ICDB600/ 512MB Built-In Flash Memory/ Up To 300 Hours Of Recording Time/ 3 Recording Modes/ 4 Message Folders/ Large LCD Display/ Voice Operated Recording/ 250mW Speaker Output/ Date and Time Stamp/ Silver Finish,$39.00
1035,Canon Black Leather Case - 3528B001,Canon PSC-4000 Black Leather Case - 3528B001/ Genuine Leather Case/ Designed For The PowerShot SX10 IS/ Black Finish,
1036,Canon Printer Ink Cartridge 4 Colors Pack - 2946B004,"Canon Printer Ink Cartridge 4 Colors Pack - 2946B004/ FINE Technology For Exceptional Sharpness And Detail/ Compatible With PIXMA iP3600, PIXMA iP4600, PIXMA MP620 And PIXMA MP980/ Includes 4 Ink Tanks (Black, Cyan, Magenta, Yellow)",$47.00
1037,Sony BRAVIA Black SXRD 1080p Home Theater Front Projector - VPLHW10,"Sony BRAVIA Black SXRD 1080p Home Theater Front Projector - VPLHW10/ SXRD 1920 x 1080p Full HD Panels/ 30,000:1 Dynamic Contrast Ratio/ Fully Digital Signal Processing/ 200Watts Ultra-High-Pressure Lamp/ Whisper-Quiet Fan Noise And Noise Reduction Function/ Two HDMI Inputs/ BRAVIA Theatre Sync/ Remote Commander/ Black Finish","$3,499.00"
1038,Apple MacBook Pro 2.53GHz Intel Core 2 Duo Silver Notebook Computer - MB471LLA,Apple MacBook Pro 2.53GHz Intel Core 2 Duo Silver Notebook Computer - MB471LLA/ 2.53GHz Intel Core 2 Duo Processor/ 320GB 5400-RPM Serial ATA Hard Drive/ 15.4' LED-Backlit Glossy Widescreen Display/ Built-In iSight Camera/ Built-In AirPort Extreme Wi-Fi And Bluetooth/ NVIDIA GeForce 9600M GT Graphics Processor/ Dual Display And Video Mirroring/ Multi-Touch Trackpad/ 85W MagSafe Power Adapter/ Mini DisplayPort/ Mac OS X v10.5 Leopard/ Silver Finish,"$2,499.00"
1039,Altec Lansing inMotion MAX iPod/iPhone Portable Audio System - IMT702,Altec Lansing inMotion MAX iPod/iPhone Portable Audio System - IMT702/ Crystal-Clear Sound/ Powerful Bass/ FM Radio With Amber LCD/ Expanded Sound Stage/ Enhanced Remote/ Interference Free/ Rechargeable Battery/ Auxiliary Input/ Black Finish,
1040,Transcend 8GB Micro Secure Digital Memory Card - TS8GUSDHC6,Transcend 8GB Micro Secure Digital Memory Card - TS8GUSDHC6/ 8GB MicroSD Card With Adapter/ Compatible With Cell Phones And Mobile Devices With MicroSD Input/ Mechanical Write Protection Switch/ Includes Adapter To Fit SDcard Slot For Data Transfer/ SDHC Class 6 Compliant/ Black Finish,$39.00
1041,Flip Video F460 Black Mino HD Camcorder - F460B,"Flip Video F460 Black Mino HD Camcorder - F460B/ 60 Minutes Recording Time/ 4GB Internal Memory/ 1.5' Transflective TFT LCD Screen/ Internal Lithium-Ion Rechargeable Battery/ Smooth Multi-Step 2x Digital Zoom/ Touch-Sensitive Capacitive Buttons/ Built-In Flip-Out USB Arm/ Built-In Speaker/ Built-In, Wide-Range, Omni-Directional Microphone",
1042,Samsung Black Blu-ray Disc Player - BDP2500,"Samsung Black Blu-ray Disc Player - BDP2500/ Full HD 1080p/ BD Live 2.0 Ready/ Netflix Instant Streaming Ready/ Ethernet And USB For Firmware Upgrades/ Dolby Digital Plus, Dolby Digital True-HD/ DTS-HD upgradable/ HDMI-CEC (Anynet+)/ USB 2.0/ Black Finish",
1043,Denon Black Blu-ray Disc DVD-CD Player - DVD1800BD,Denon Black Blu-ray Disc DVD-CD Player - DVD1800BD/ 1080p High Resolution Via HDMI/ Dolby TrueHD/ Dolby Digital Plus/ DTS-HD Master Audio/ Digital Noise Reduction/ Remote Control/ Black Finish,
1044,Canon Black 21.1 Megapixel EOS Digital SLR Camera Body - EOS5DMARKIIBODY,Canon Black 21.1 Megapixel EOS Digital SLR Camera Body - EOS5DMARKIIBODY/ 21.1 Megapixel/ 3.0' Clear View LCD Monitor/ HD Video Shooting/ DIGIC 4 Image Processor/ Live View Mode/ Self Cleaning Sensor Unit/ Dust Delete Data Detection/ Anti-Reflective And Scratch-Resistant Coatings/ Lens Not Included/ Black Finish,"$2,699.00"
1045,Canon Digital EOS Rebel XS Starter Kit - 9320A010,"Canon Digital EOS Rebel XS Starter Kit - 9320A010/ Includes Digital Gadget Bag 200DG, Battery Pack NB-2LH, 58mm UV Haze Filter",
1046,Onkyo 7.1 Channel Home Theater Black Receiver - TXSR876B,"Onkyo 7.1 Channel Home Theater Black Receiver - TXSR876B/ 140W x 7/ HDMI v1.3/ THX Ultra2 Plus Certification/ All Discrete Circuitry/ Optimum Gain Volume/ Audyssey Dynamic EQ/ Dolby Digital Plus, Dolby TrueHD, DTS-HD Master Audio Decoder/ HDMI Deep Color Capable (36bit)/ 1080p Upscaling Via HDMI/ Analog To HDMI Upconversion/ Permanent Memory Storage/ Back-Lit Remote/ Black Finish",
1047,Onkyo THX Ultra2 Certified 7.1 Channel Home Theater Black Receiver - TXNR906B,"Onkyo THX Ultra2 Certified 7.1 Channel Home Theater Black Receiver - TXNR906B/ 145W x 7/ HDMI v1.3/ All Discrete Circuitry/ Absolute Ground Plate/ Optimum Gain Volume/ Audyssey Dynamic EQ/ Non-Scaling Configuration/ Toroidal Transformer/ Dolby Digital Plus, Dolbyl TrueHD, DTS-HD Master Audio, DTS-HD High Resolution Audio Decoder/ Music Optimizer/ HDMI Deep Color Capable (36bit)/ 1080p Upscaling Via HDMI/ Analog To HDMI Upconversion/ Permanent Memory Storage/ Back-Lit Remote/ Black Finish",
1048,Denon D-M37 Black CD/AM/FM Micro System - DM37SBK,Denon D-M37 Black CD/AM/FM Micro System - DM37SBK/ 30 Watts x 2 Amplifier/ Precision Burr-Brown Audiophile Quality DACs/ MP3 And WMA Tracks Playback Capability/ European Engineered Loudspeakers/ 120mm Long-Throw D.D.L Double-Layered Cone Woofer/ 25mm Soft Dome Tweeter With Extended Response/ Triadic Noise Reduction Concept/ Portable Player Connectivity/ Black Finish,$399.00
1049,Onkyo Black Stereo Receiver - TX8255,Onkyo Black Stereo Receiver - TX8255/ 50W Per Channel/ Discrete Output Stage/ Multiroom Connection/ Direct Access Tuning/ Automatic/Manual Tuning/ Black Finish,
1050,Denon Home Theater Receiver And Boston Acoustics 5.1 Speaker System Package - DHT589BA,Denon Home Theater Receiver And Boston Acoustics 5.1 Speaker System Package - DHT589BA/ 2 HDMI Inputs/ Sirius Satellite Radio Ready/ Audyssey Dynamic EQ And Volume Technology/ 1/2' Soft Dome Tweeter Center  And Satellite Speakers/ 3' Mid-Bass Drivers Satellite Speakers/ Dual 3' Mid-Bass Drivers Center Speaker/ 8' Down-Firing Subwoofer With 100W Power Amplifier,$499.00
1051,LG 42' Glossy Piano Black LCD Flat Panel HDTV - 42LG30,"LG 42' Glossy Piano Black LCD Flat Panel HDTV- 42LG30/ 720p HD Resolution/ 1366 x 768 Resolution/ 12,000:1 Dynamic Contrast Ratio/ AV Mode (Cinema, Sports, Game)/ Clear Voice/ LG SimpLink Connectivity/ Invisible Speaker System/ 6.2ms Response Time/ 60,000 Hours Life Span/ ATSC/NTSC/Clear QAM Built-In Tuner/ HDMI v1.3/ Glossy Piano Black Finish",
1052,Apple MacBook Air SuperDrive - MB397GA,"Apple MacBook Air SuperDrive - MB397GA/ Compact And Portable Slot-Loading 8x SuperDrive/ Connect To MacBook Air USB Slot/ Play And Burn Both CDs And DVDs/ Watch DVD Movie, Install Software, Or Create Backup Discs",$99.00
